date (D/M/YYYY),station_id,station_name,forecasted_temp,Crop,Temp_Min,Temp_Max,suitability
08/11/2025,41560,Goondiwindi,30.818999999999946,Wheat,15,25,0
08/11/2025,41560,Goondiwindi,30.818999999999946,Cotton,20,35,1
08/11/2025,41560,Goondiwindi,30.818999999999946,Grapes,15,30,0
08/11/2025,41560,Goondiwindi,30.818999999999946,Corn,18,27,0
08/11/2025,41560,Goondiwindi,30.818999999999946,Avocados,20,30,0
08/11/2025,41560,Goondiwindi,30.818999999999946,Berries,10,25,0
08/11/2025,41560,Goondiwindi,30.818999999999946,Tomatoes,18,30,0
08/11/2025,41560,Goondiwindi,30.818999999999946,Capsicums,20,30,0
08/11/2025,41560,Goondiwindi,30.818999999999946,Carrots,16,24,0
08/11/2025,41560,Goondiwindi,30.818999999999946,Potatoes,15,20,0
09/11/2025,41560,Goondiwindi,28.63766666666668,Wheat,15,25,0
09/11/2025,41560,Goondiwindi,28.63766666666668,Cotton,20,35,1
09/11/2025,41560,Goondiwindi,28.63766666666668,Grapes,15,30,1
09/11/2025,41560,Goondiwindi,28.63766666666668,Corn,18,27,0
09/11/2025,41560,Goondiwindi,28.63766666666668,Avocados,20,30,1
09/11/2025,41560,Goondiwindi,28.63766666666668,Berries,10,25,0
09/11/2025,41560,Goondiwindi,28.63766666666668,Tomatoes,18,30,1
09/11/2025,41560,Goondiwindi,28.63766666666668,Capsicums,20,30,1
09/11/2025,41560,Goondiwindi,28.63766666666668,Carrots,16,24,0
09/11/2025,41560,Goondiwindi,28.63766666666668,Potatoes,15,20,0
10/11/2025,41560,Goondiwindi,26.70500000000002,Wheat,15,25,0
10/11/2025,41560,Goondiwindi,26.70500000000002,Cotton,20,35,1
10/11/2025,41560,Goondiwindi,26.70500000000002,Grapes,15,30,1
10/11/2025,41560,Goondiwindi,26.70500000000002,Corn,18,27,1
10/11/2025,41560,Goondiwindi,26.70500000000002,Avocados,20,30,1
10/11/2025,41560,Goondiwindi,26.70500000000002,Berries,10,25,0
10/11/2025,41560,Goondiwindi,26.70500000000002,Tomatoes,18,30,1
10/11/2025,41560,Goondiwindi,26.70500000000002,Capsicums,20,30,1
10/11/2025,41560,Goondiwindi,26.70500000000002,Carrots,16,24,0
10/11/2025,41560,Goondiwindi,26.70500000000002,Potatoes,15,20,0
11/11/2025,41560,Goondiwindi,27.891000000000005,Wheat,15,25,0
11/11/2025,41560,Goondiwindi,27.891000000000005,Cotton,20,35,1
11/11/2025,41560,Goondiwindi,27.891000000000005,Grapes,15,30,1
11/11/2025,41560,Goondiwindi,27.891000000000005,Corn,18,27,0
11/11/2025,41560,Goondiwindi,27.891000000000005,Avocados,20,30,1
11/11/2025,41560,Goondiwindi,27.891000000000005,Berries,10,25,0
11/11/2025,41560,Goondiwindi,27.891000000000005,Tomatoes,18,30,1
11/11/2025,41560,Goondiwindi,27.891000000000005,Capsicums,20,30,1
11/11/2025,41560,Goondiwindi,27.891000000000005,Carrots,16,24,0
11/11/2025,41560,Goondiwindi,27.891000000000005,Potatoes,15,20,0
12/11/2025,41560,Goondiwindi,28.382666666666665,Wheat,15,25,0
12/11/2025,41560,Goondiwindi,28.382666666666665,Cotton,20,35,1
12/11/2025,41560,Goondiwindi,28.382666666666665,Grapes,15,30,1
12/11/2025,41560,Goondiwindi,28.382666666666665,Corn,18,27,0
12/11/2025,41560,Goondiwindi,28.382666666666665,Avocados,20,30,1
12/11/2025,41560,Goondiwindi,28.382666666666665,Berries,10,25,0
12/11/2025,41560,Goondiwindi,28.382666666666665,Tomatoes,18,30,1
12/11/2025,41560,Goondiwindi,28.382666666666665,Capsicums,20,30,1
12/11/2025,41560,Goondiwindi,28.382666666666665,Carrots,16,24,0
12/11/2025,41560,Goondiwindi,28.382666666666665,Potatoes,15,20,0
13/11/2025,41560,Goondiwindi,27.69866666666666,Wheat,15,25,0
13/11/2025,41560,Goondiwindi,27.69866666666666,Cotton,20,35,1
13/11/2025,41560,Goondiwindi,27.69866666666666,Grapes,15,30,1
13/11/2025,41560,Goondiwindi,27.69866666666666,Corn,18,27,0
13/11/2025,41560,Goondiwindi,27.69866666666666,Avocados,20,30,1
13/11/2025,41560,Goondiwindi,27.69866666666666,Berries,10,25,0
13/11/2025,41560,Goondiwindi,27.69866666666666,Tomatoes,18,30,1
13/11/2025,41560,Goondiwindi,27.69866666666666,Capsicums,20,30,1
13/11/2025,41560,Goondiwindi,27.69866666666666,Carrots,16,24,0
13/11/2025,41560,Goondiwindi,27.69866666666666,Potatoes,15,20,0
14/11/2025,41560,Goondiwindi,27.250666666666607,Wheat,15,25,0
14/11/2025,41560,Goondiwindi,27.250666666666607,Cotton,20,35,1
14/11/2025,41560,Goondiwindi,27.250666666666607,Grapes,15,30,1
14/11/2025,41560,Goondiwindi,27.250666666666607,Corn,18,27,0
14/11/2025,41560,Goondiwindi,27.250666666666607,Avocados,20,30,1
14/11/2025,41560,Goondiwindi,27.250666666666607,Berries,10,25,0
14/11/2025,41560,Goondiwindi,27.250666666666607,Tomatoes,18,30,1
14/11/2025,41560,Goondiwindi,27.250666666666607,Capsicums,20,30,1
14/11/2025,41560,Goondiwindi,27.250666666666607,Carrots,16,24,0
14/11/2025,41560,Goondiwindi,27.250666666666607,Potatoes,15,20,0
15/11/2025,41560,Goondiwindi,26.34433333333331,Wheat,15,25,0
15/11/2025,41560,Goondiwindi,26.34433333333331,Cotton,20,35,1
15/11/2025,41560,Goondiwindi,26.34433333333331,Grapes,15,30,1
15/11/2025,41560,Goondiwindi,26.34433333333331,Corn,18,27,1
15/11/2025,41560,Goondiwindi,26.34433333333331,Avocados,20,30,1
15/11/2025,41560,Goondiwindi,26.34433333333331,Berries,10,25,0
15/11/2025,41560,Goondiwindi,26.34433333333331,Tomatoes,18,30,1
15/11/2025,41560,Goondiwindi,26.34433333333331,Capsicums,20,30,1
15/11/2025,41560,Goondiwindi,26.34433333333331,Carrots,16,24,0
15/11/2025,41560,Goondiwindi,26.34433333333331,Potatoes,15,20,0
16/11/2025,41560,Goondiwindi,26.132333333333328,Wheat,15,25,0
16/11/2025,41560,Goondiwindi,26.132333333333328,Cotton,20,35,1
16/11/2025,41560,Goondiwindi,26.132333333333328,Grapes,15,30,1
16/11/2025,41560,Goondiwindi,26.132333333333328,Corn,18,27,1
16/11/2025,41560,Goondiwindi,26.132333333333328,Avocados,20,30,1
16/11/2025,41560,Goondiwindi,26.132333333333328,Berries,10,25,0
16/11/2025,41560,Goondiwindi,26.132333333333328,Tomatoes,18,30,1
16/11/2025,41560,Goondiwindi,26.132333333333328,Capsicums,20,30,1
16/11/2025,41560,Goondiwindi,26.132333333333328,Carrots,16,24,0
16/11/2025,41560,Goondiwindi,26.132333333333328,Potatoes,15,20,0
17/11/2025,41560,Goondiwindi,25.440000000000044,Wheat,15,25,0
17/11/2025,41560,Goondiwindi,25.440000000000044,Cotton,20,35,1
17/11/2025,41560,Goondiwindi,25.440000000000044,Grapes,15,30,1
17/11/2025,41560,Goondiwindi,25.440000000000044,Corn,18,27,1
17/11/2025,41560,Goondiwindi,25.440000000000044,Avocados,20,30,1
17/11/2025,41560,Goondiwindi,25.440000000000044,Berries,10,25,0
17/11/2025,41560,Goondiwindi,25.440000000000044,Tomatoes,18,30,1
17/11/2025,41560,Goondiwindi,25.440000000000044,Capsicums,20,30,1
17/11/2025,41560,Goondiwindi,25.440000000000044,Carrots,16,24,0
17/11/2025,41560,Goondiwindi,25.440000000000044,Potatoes,15,20,0
18/11/2025,41560,Goondiwindi,25.105333333333373,Wheat,15,25,0
18/11/2025,41560,Goondiwindi,25.105333333333373,Cotton,20,35,1
18/11/2025,41560,Goondiwindi,25.105333333333373,Grapes,15,30,1
18/11/2025,41560,Goondiwindi,25.105333333333373,Corn,18,27,1
18/11/2025,41560,Goondiwindi,25.105333333333373,Avocados,20,30,1
18/11/2025,41560,Goondiwindi,25.105333333333373,Berries,10,25,0
18/11/2025,41560,Goondiwindi,25.105333333333373,Tomatoes,18,30,1
18/11/2025,41560,Goondiwindi,25.105333333333373,Capsicums,20,30,1
18/11/2025,41560,Goondiwindi,25.105333333333373,Carrots,16,24,0
18/11/2025,41560,Goondiwindi,25.105333333333373,Potatoes,15,20,0
19/11/2025,41560,Goondiwindi,25.26033333333332,Wheat,15,25,0
19/11/2025,41560,Goondiwindi,25.26033333333332,Cotton,20,35,1
19/11/2025,41560,Goondiwindi,25.26033333333332,Grapes,15,30,1
19/11/2025,41560,Goondiwindi,25.26033333333332,Corn,18,27,1
19/11/2025,41560,Goondiwindi,25.26033333333332,Avocados,20,30,1
19/11/2025,41560,Goondiwindi,25.26033333333332,Berries,10,25,0
19/11/2025,41560,Goondiwindi,25.26033333333332,Tomatoes,18,30,1
19/11/2025,41560,Goondiwindi,25.26033333333332,Capsicums,20,30,1
19/11/2025,41560,Goondiwindi,25.26033333333332,Carrots,16,24,0
19/11/2025,41560,Goondiwindi,25.26033333333332,Potatoes,15,20,0
20/11/2025,41560,Goondiwindi,21.730666666666647,Wheat,15,25,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Cotton,20,35,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Grapes,15,30,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Corn,18,27,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Avocados,20,30,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Berries,10,25,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Tomatoes,18,30,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Capsicums,20,30,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Carrots,16,24,1
20/11/2025,41560,Goondiwindi,21.730666666666647,Potatoes,15,20,0
21/11/2025,41560,Goondiwindi,20.942333333333355,Wheat,15,25,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Cotton,20,35,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Grapes,15,30,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Corn,18,27,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Avocados,20,30,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Berries,10,25,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Tomatoes,18,30,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Capsicums,20,30,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Carrots,16,24,1
21/11/2025,41560,Goondiwindi,20.942333333333355,Potatoes,15,20,0
22/11/2025,41560,Goondiwindi,22.153666666666705,Wheat,15,25,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Cotton,20,35,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Grapes,15,30,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Corn,18,27,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Avocados,20,30,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Berries,10,25,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Tomatoes,18,30,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Capsicums,20,30,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Carrots,16,24,1
22/11/2025,41560,Goondiwindi,22.153666666666705,Potatoes,15,20,0
23/11/2025,41560,Goondiwindi,22.01800000000004,Wheat,15,25,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Cotton,20,35,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Grapes,15,30,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Corn,18,27,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Avocados,20,30,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Berries,10,25,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Tomatoes,18,30,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Capsicums,20,30,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Carrots,16,24,1
23/11/2025,41560,Goondiwindi,22.01800000000004,Potatoes,15,20,0
24/11/2025,41560,Goondiwindi,22.915666666666635,Wheat,15,25,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Cotton,20,35,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Grapes,15,30,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Corn,18,27,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Avocados,20,30,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Berries,10,25,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Tomatoes,18,30,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Capsicums,20,30,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Carrots,16,24,1
24/11/2025,41560,Goondiwindi,22.915666666666635,Potatoes,15,20,0
25/11/2025,41560,Goondiwindi,23.490999999999964,Wheat,15,25,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Cotton,20,35,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Grapes,15,30,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Corn,18,27,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Avocados,20,30,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Berries,10,25,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Tomatoes,18,30,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Capsicums,20,30,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Carrots,16,24,1
25/11/2025,41560,Goondiwindi,23.490999999999964,Potatoes,15,20,0
26/11/2025,41560,Goondiwindi,24.34533333333336,Wheat,15,25,1
26/11/2025,41560,Goondiwindi,24.34533333333336,Cotton,20,35,1
26/11/2025,41560,Goondiwindi,24.34533333333336,Grapes,15,30,1
26/11/2025,41560,Goondiwindi,24.34533333333336,Corn,18,27,1
26/11/2025,41560,Goondiwindi,24.34533333333336,Avocados,20,30,1
26/11/2025,41560,Goondiwindi,24.34533333333336,Berries,10,25,1
26/11/2025,41560,Goondiwindi,24.34533333333336,Tomatoes,18,30,1
26/11/2025,41560,Goondiwindi,24.34533333333336,Capsicums,20,30,1
26/11/2025,41560,Goondiwindi,24.34533333333336,Carrots,16,24,0
26/11/2025,41560,Goondiwindi,24.34533333333336,Potatoes,15,20,0
27/11/2025,41560,Goondiwindi,25.218333333333376,Wheat,15,25,0
27/11/2025,41560,Goondiwindi,25.218333333333376,Cotton,20,35,1
27/11/2025,41560,Goondiwindi,25.218333333333376,Grapes,15,30,1
27/11/2025,41560,Goondiwindi,25.218333333333376,Corn,18,27,1
27/11/2025,41560,Goondiwindi,25.218333333333376,Avocados,20,30,1
27/11/2025,41560,Goondiwindi,25.218333333333376,Berries,10,25,0
27/11/2025,41560,Goondiwindi,25.218333333333376,Tomatoes,18,30,1
27/11/2025,41560,Goondiwindi,25.218333333333376,Capsicums,20,30,1
27/11/2025,41560,Goondiwindi,25.218333333333376,Carrots,16,24,0
27/11/2025,41560,Goondiwindi,25.218333333333376,Potatoes,15,20,0
28/11/2025,41560,Goondiwindi,25.511333333333315,Wheat,15,25,0
28/11/2025,41560,Goondiwindi,25.511333333333315,Cotton,20,35,1
28/11/2025,41560,Goondiwindi,25.511333333333315,Grapes,15,30,1
28/11/2025,41560,Goondiwindi,25.511333333333315,Corn,18,27,1
28/11/2025,41560,Goondiwindi,25.511333333333315,Avocados,20,30,1
28/11/2025,41560,Goondiwindi,25.511333333333315,Berries,10,25,0
28/11/2025,41560,Goondiwindi,25.511333333333315,Tomatoes,18,30,1
28/11/2025,41560,Goondiwindi,25.511333333333315,Capsicums,20,30,1
28/11/2025,41560,Goondiwindi,25.511333333333315,Carrots,16,24,0
28/11/2025,41560,Goondiwindi,25.511333333333315,Potatoes,15,20,0
29/11/2025,41560,Goondiwindi,26.199333333333296,Wheat,15,25,0
29/11/2025,41560,Goondiwindi,26.199333333333296,Cotton,20,35,1
29/11/2025,41560,Goondiwindi,26.199333333333296,Grapes,15,30,1
29/11/2025,41560,Goondiwindi,26.199333333333296,Corn,18,27,1
29/11/2025,41560,Goondiwindi,26.199333333333296,Avocados,20,30,1
29/11/2025,41560,Goondiwindi,26.199333333333296,Berries,10,25,0
29/11/2025,41560,Goondiwindi,26.199333333333296,Tomatoes,18,30,1
29/11/2025,41560,Goondiwindi,26.199333333333296,Capsicums,20,30,1
29/11/2025,41560,Goondiwindi,26.199333333333296,Carrots,16,24,0
29/11/2025,41560,Goondiwindi,26.199333333333296,Potatoes,15,20,0
30/11/2025,41560,Goondiwindi,25.67166666666669,Wheat,15,25,0
30/11/2025,41560,Goondiwindi,25.67166666666669,Cotton,20,35,1
30/11/2025,41560,Goondiwindi,25.67166666666669,Grapes,15,30,1
30/11/2025,41560,Goondiwindi,25.67166666666669,Corn,18,27,1
30/11/2025,41560,Goondiwindi,25.67166666666669,Avocados,20,30,1
30/11/2025,41560,Goondiwindi,25.67166666666669,Berries,10,25,0
30/11/2025,41560,Goondiwindi,25.67166666666669,Tomatoes,18,30,1
30/11/2025,41560,Goondiwindi,25.67166666666669,Capsicums,20,30,1
30/11/2025,41560,Goondiwindi,25.67166666666669,Carrots,16,24,0
30/11/2025,41560,Goondiwindi,25.67166666666669,Potatoes,15,20,0
01/12/2025,41560,Goondiwindi,25.13233333333329,Wheat,15,25,0
01/12/2025,41560,Goondiwindi,25.13233333333329,Cotton,20,35,1
01/12/2025,41560,Goondiwindi,25.13233333333329,Grapes,15,30,1
01/12/2025,41560,Goondiwindi,25.13233333333329,Corn,18,27,1
01/12/2025,41560,Goondiwindi,25.13233333333329,Avocados,20,30,1
01/12/2025,41560,Goondiwindi,25.13233333333329,Berries,10,25,0
01/12/2025,41560,Goondiwindi,25.13233333333329,Tomatoes,18,30,1
01/12/2025,41560,Goondiwindi,25.13233333333329,Capsicums,20,30,1
01/12/2025,41560,Goondiwindi,25.13233333333329,Carrots,16,24,0
01/12/2025,41560,Goondiwindi,25.13233333333329,Potatoes,15,20,0
02/12/2025,41560,Goondiwindi,26.148999999999937,Wheat,15,25,0
02/12/2025,41560,Goondiwindi,26.148999999999937,Cotton,20,35,1
02/12/2025,41560,Goondiwindi,26.148999999999937,Grapes,15,30,1
02/12/2025,41560,Goondiwindi,26.148999999999937,Corn,18,27,1
02/12/2025,41560,Goondiwindi,26.148999999999937,Avocados,20,30,1
02/12/2025,41560,Goondiwindi,26.148999999999937,Berries,10,25,0
02/12/2025,41560,Goondiwindi,26.148999999999937,Tomatoes,18,30,1
02/12/2025,41560,Goondiwindi,26.148999999999937,Capsicums,20,30,1
02/12/2025,41560,Goondiwindi,26.148999999999937,Carrots,16,24,0
02/12/2025,41560,Goondiwindi,26.148999999999937,Potatoes,15,20,0
03/12/2025,41560,Goondiwindi,27.32733333333337,Wheat,15,25,0
03/12/2025,41560,Goondiwindi,27.32733333333337,Cotton,20,35,1
03/12/2025,41560,Goondiwindi,27.32733333333337,Grapes,15,30,1
03/12/2025,41560,Goondiwindi,27.32733333333337,Corn,18,27,0
03/12/2025,41560,Goondiwindi,27.32733333333337,Avocados,20,30,1
03/12/2025,41560,Goondiwindi,27.32733333333337,Berries,10,25,0
03/12/2025,41560,Goondiwindi,27.32733333333337,Tomatoes,18,30,1
03/12/2025,41560,Goondiwindi,27.32733333333337,Capsicums,20,30,1
03/12/2025,41560,Goondiwindi,27.32733333333337,Carrots,16,24,0
03/12/2025,41560,Goondiwindi,27.32733333333337,Potatoes,15,20,0
04/12/2025,41560,Goondiwindi,26.52866666666664,Wheat,15,25,0
04/12/2025,41560,Goondiwindi,26.52866666666664,Cotton,20,35,1
04/12/2025,41560,Goondiwindi,26.52866666666664,Grapes,15,30,1
04/12/2025,41560,Goondiwindi,26.52866666666664,Corn,18,27,1
04/12/2025,41560,Goondiwindi,26.52866666666664,Avocados,20,30,1
04/12/2025,41560,Goondiwindi,26.52866666666664,Berries,10,25,0
04/12/2025,41560,Goondiwindi,26.52866666666664,Tomatoes,18,30,1
04/12/2025,41560,Goondiwindi,26.52866666666664,Capsicums,20,30,1
04/12/2025,41560,Goondiwindi,26.52866666666664,Carrots,16,24,0
04/12/2025,41560,Goondiwindi,26.52866666666664,Potatoes,15,20,0
05/12/2025,41560,Goondiwindi,27.59066666666661,Wheat,15,25,0
05/12/2025,41560,Goondiwindi,27.59066666666661,Cotton,20,35,1
05/12/2025,41560,Goondiwindi,27.59066666666661,Grapes,15,30,1
05/12/2025,41560,Goondiwindi,27.59066666666661,Corn,18,27,0
05/12/2025,41560,Goondiwindi,27.59066666666661,Avocados,20,30,1
05/12/2025,41560,Goondiwindi,27.59066666666661,Berries,10,25,0
05/12/2025,41560,Goondiwindi,27.59066666666661,Tomatoes,18,30,1
05/12/2025,41560,Goondiwindi,27.59066666666661,Capsicums,20,30,1
05/12/2025,41560,Goondiwindi,27.59066666666661,Carrots,16,24,0
05/12/2025,41560,Goondiwindi,27.59066666666661,Potatoes,15,20,0
06/12/2025,41560,Goondiwindi,28.32033333333337,Wheat,15,25,0
06/12/2025,41560,Goondiwindi,28.32033333333337,Cotton,20,35,1
06/12/2025,41560,Goondiwindi,28.32033333333337,Grapes,15,30,1
06/12/2025,41560,Goondiwindi,28.32033333333337,Corn,18,27,0
06/12/2025,41560,Goondiwindi,28.32033333333337,Avocados,20,30,1
06/12/2025,41560,Goondiwindi,28.32033333333337,Berries,10,25,0
06/12/2025,41560,Goondiwindi,28.32033333333337,Tomatoes,18,30,1
06/12/2025,41560,Goondiwindi,28.32033333333337,Capsicums,20,30,1
06/12/2025,41560,Goondiwindi,28.32033333333337,Carrots,16,24,0
06/12/2025,41560,Goondiwindi,28.32033333333337,Potatoes,15,20,0
07/12/2025,41560,Goondiwindi,28.200000000000024,Wheat,15,25,0
07/12/2025,41560,Goondiwindi,28.200000000000024,Cotton,20,35,1
07/12/2025,41560,Goondiwindi,28.200000000000024,Grapes,15,30,1
07/12/2025,41560,Goondiwindi,28.200000000000024,Corn,18,27,0
07/12/2025,41560,Goondiwindi,28.200000000000024,Avocados,20,30,1
07/12/2025,41560,Goondiwindi,28.200000000000024,Berries,10,25,0
07/12/2025,41560,Goondiwindi,28.200000000000024,Tomatoes,18,30,1
07/12/2025,41560,Goondiwindi,28.200000000000024,Capsicums,20,30,1
07/12/2025,41560,Goondiwindi,28.200000000000024,Carrots,16,24,0
07/12/2025,41560,Goondiwindi,28.200000000000024,Potatoes,15,20,0
08/12/2025,41560,Goondiwindi,28.91800000000005,Wheat,15,25,0
08/12/2025,41560,Goondiwindi,28.91800000000005,Cotton,20,35,1
08/12/2025,41560,Goondiwindi,28.91800000000005,Grapes,15,30,1
08/12/2025,41560,Goondiwindi,28.91800000000005,Corn,18,27,0
08/12/2025,41560,Goondiwindi,28.91800000000005,Avocados,20,30,1
08/12/2025,41560,Goondiwindi,28.91800000000005,Berries,10,25,0
08/12/2025,41560,Goondiwindi,28.91800000000005,Tomatoes,18,30,1
08/12/2025,41560,Goondiwindi,28.91800000000005,Capsicums,20,30,1
08/12/2025,41560,Goondiwindi,28.91800000000005,Carrots,16,24,0
08/12/2025,41560,Goondiwindi,28.91800000000005,Potatoes,15,20,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Wheat,15,25,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Cotton,20,35,1
09/12/2025,41560,Goondiwindi,30.13933333333339,Grapes,15,30,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Corn,18,27,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Avocados,20,30,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Berries,10,25,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Tomatoes,18,30,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Capsicums,20,30,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Carrots,16,24,0
09/12/2025,41560,Goondiwindi,30.13933333333339,Potatoes,15,20,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Wheat,15,25,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Cotton,20,35,1
10/12/2025,41560,Goondiwindi,30.036333333333303,Grapes,15,30,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Corn,18,27,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Avocados,20,30,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Berries,10,25,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Tomatoes,18,30,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Capsicums,20,30,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Carrots,16,24,0
10/12/2025,41560,Goondiwindi,30.036333333333303,Potatoes,15,20,0
11/12/2025,41560,Goondiwindi,26.89566666666672,Wheat,15,25,0
11/12/2025,41560,Goondiwindi,26.89566666666672,Cotton,20,35,1
11/12/2025,41560,Goondiwindi,26.89566666666672,Grapes,15,30,1
11/12/2025,41560,Goondiwindi,26.89566666666672,Corn,18,27,1
11/12/2025,41560,Goondiwindi,26.89566666666672,Avocados,20,30,1
11/12/2025,41560,Goondiwindi,26.89566666666672,Berries,10,25,0
11/12/2025,41560,Goondiwindi,26.89566666666672,Tomatoes,18,30,1
11/12/2025,41560,Goondiwindi,26.89566666666672,Capsicums,20,30,1
11/12/2025,41560,Goondiwindi,26.89566666666672,Carrots,16,24,0
11/12/2025,41560,Goondiwindi,26.89566666666672,Potatoes,15,20,0
12/12/2025,41560,Goondiwindi,27.1483333333334,Wheat,15,25,0
12/12/2025,41560,Goondiwindi,27.1483333333334,Cotton,20,35,1
12/12/2025,41560,Goondiwindi,27.1483333333334,Grapes,15,30,1
12/12/2025,41560,Goondiwindi,27.1483333333334,Corn,18,27,0
12/12/2025,41560,Goondiwindi,27.1483333333334,Avocados,20,30,1
12/12/2025,41560,Goondiwindi,27.1483333333334,Berries,10,25,0
12/12/2025,41560,Goondiwindi,27.1483333333334,Tomatoes,18,30,1
12/12/2025,41560,Goondiwindi,27.1483333333334,Capsicums,20,30,1
12/12/2025,41560,Goondiwindi,27.1483333333334,Carrots,16,24,0
12/12/2025,41560,Goondiwindi,27.1483333333334,Potatoes,15,20,0
13/12/2025,41560,Goondiwindi,26.87433333333331,Wheat,15,25,0
13/12/2025,41560,Goondiwindi,26.87433333333331,Cotton,20,35,1
13/12/2025,41560,Goondiwindi,26.87433333333331,Grapes,15,30,1
13/12/2025,41560,Goondiwindi,26.87433333333331,Corn,18,27,1
13/12/2025,41560,Goondiwindi,26.87433333333331,Avocados,20,30,1
13/12/2025,41560,Goondiwindi,26.87433333333331,Berries,10,25,0
13/12/2025,41560,Goondiwindi,26.87433333333331,Tomatoes,18,30,1
13/12/2025,41560,Goondiwindi,26.87433333333331,Capsicums,20,30,1
13/12/2025,41560,Goondiwindi,26.87433333333331,Carrots,16,24,0
13/12/2025,41560,Goondiwindi,26.87433333333331,Potatoes,15,20,0
14/12/2025,41560,Goondiwindi,28.43966666666669,Wheat,15,25,0
14/12/2025,41560,Goondiwindi,28.43966666666669,Cotton,20,35,1
14/12/2025,41560,Goondiwindi,28.43966666666669,Grapes,15,30,1
14/12/2025,41560,Goondiwindi,28.43966666666669,Corn,18,27,0
14/12/2025,41560,Goondiwindi,28.43966666666669,Avocados,20,30,1
14/12/2025,41560,Goondiwindi,28.43966666666669,Berries,10,25,0
14/12/2025,41560,Goondiwindi,28.43966666666669,Tomatoes,18,30,1
14/12/2025,41560,Goondiwindi,28.43966666666669,Capsicums,20,30,1
14/12/2025,41560,Goondiwindi,28.43966666666669,Carrots,16,24,0
14/12/2025,41560,Goondiwindi,28.43966666666669,Potatoes,15,20,0
15/12/2025,41560,Goondiwindi,28.72366666666668,Wheat,15,25,0
15/12/2025,41560,Goondiwindi,28.72366666666668,Cotton,20,35,1
15/12/2025,41560,Goondiwindi,28.72366666666668,Grapes,15,30,1
15/12/2025,41560,Goondiwindi,28.72366666666668,Corn,18,27,0
15/12/2025,41560,Goondiwindi,28.72366666666668,Avocados,20,30,1
